"","team","week","HP01_mean","HP01_perc2p5","HP01_perc97p5","Date","HP02_mean","HP02_perc2p5","HP02_perc97p5","HP03_mean","HP03_perc2p5","HP03_perc97p5","HP04_mean","HP04_perc2p5","HP04_perc97p5","HP05_mean","HP05_perc2p5","HP05_perc97p5","HP06_mean","HP06_perc2p5","HP06_perc97p5","HP07_mean","HP07_perc2p5","HP07_perc97p5","HP08_mean","HP08_perc2p5","HP08_perc97p5","HP09_mean","HP09_perc2p5","HP09_perc97p5","HP10_mean","HP10_perc2p5","HP10_perc97p5","HP11_mean","HP11_perc2p5","HP11_perc97p5","HP12_mean","HP12_perc2p5","HP12_perc97p5"
"252","UTA",44,0.00437038070399887,0.000586667196384503,0.0164835391407029,2021-06-29,9.51432046331754e-06,1.0004831324048e-07,6.19904925359297e-05,0.00355624370723022,0.000194146654628655,0.0147098499487556,0.00613708728950632,0.00132027393424835,0.016029168466499,0.0182606346453048,0.00429611587726822,0.0584210888290767,0.0199258776790845,0.00827259915405079,0.050505625022888,0.0532818982289672,0.0146953505885861,0.132521404630411,0.00489962736583152,0.000822808433102709,0.0190717988034278,2.69533776107861e-05,8.73956407603621e-09,0.00012888873439723,5.79712549249464e-05,6.5185825732391e-10,0.000297404364462713,0.027376844142745,0.00891308635047611,0.0566253446823085,0.0652770966852626,0.0152760843052434,0.150334631309891
"253","UTA",45,0.00300934664170926,0.000340655283985897,0.0116333525897412,2021-07-06,5.28882727163453e-06,3.61154008904993e-08,3.56019394308745e-05,0.00239592950639492,0.000114049253549956,0.010026667867117,0.00435799783384103,0.000852226177005125,0.0116802286653722,0.0132792619767063,0.00279821139556716,0.0470319315176971,0.0144236406534475,0.00569295175222441,0.0400555056733614,0.0399268177034496,0.0106917658307052,0.106046543534642,0.00337214917031029,0.000520338102326363,0.0134150314945,1.52784905396753e-05,2.6822683777197e-09,8.1006232410964e-05,3.26560967025605e-05,2.06802001879275e-10,0.000165098518089297,0.0195422287909916,0.00605870088584021,0.0432158282664279,0.0499401129807862,0.0112103797580286,0.122247592111844
"254","UTA",46,0.00211090960196415,0.000209506659811739,0.00850437889358039,2021-07-13,3.02194173551717e-06,1.24135859916024e-08,1.96239611905174e-05,0.00165435426248492,6.54202452595273e-05,0.0068634741139098,0.00311761427363754,0.000540410670608056,0.00833952350349445,0.00983263923656768,0.00183351422378999,0.0375231158126074,0.0106647594504294,0.00395187363931784,0.0314895060167412,0.0305762805388751,0.00824857254007347,0.0851984735913889,0.00234989559615975,0.000328145033688785,0.00989417656930245,8.63690917254436e-06,7.77143496836024e-10,4.25496376539068e-05,1.84621576833134e-05,6.16025020293727e-11,0.000107337130350836,0.0141820343485993,0.00404727501234658,0.0337555461166669,0.0387324775992466,0.00791215892658077,0.102628072447735
"255","UTA",47,0.00146061716003015,0.000132963698344383,0.00587007283294947,2021-07-20,1.69679138836466e-06,3.90592786269379e-09,1.11903550929944e-05,0.00113472767029128,3.86004564080205e-05,0.00446271092105627,0.00221656419870224,0.000327327333491856,0.00576591188183982,0.00709968372527918,0.00116464947727796,0.0266590067698318,0.00778132967980299,0.00279817298571657,0.0234341136692215,0.0228743437820047,0.00653455867539804,0.0682541557895099,0.00160329058869339,0.000211740302184818,0.00679862623942437,4.727200090137e-06,2.12957206421002e-10,2.43561978413544e-05,9.96347792086387e-06,1.6948622983671e-11,6.26126101608168e-05,0.0100066618774473,0.00284780138557958,0.0246140156647879,0.0290346782553482,0.00609926204479221,0.077456899442398
"256","UTA",48,0.00100963919407678,7.44683086129632e-05,0.00382398576133876,2021-07-27,9.73753908310454e-07,1.26847843414964e-09,6.87743553182776e-06,0.000774238689449466,2.2789752524058e-05,0.00280954443136073,0.00157960527804535,0.000207784099915882,0.00401457468856875,0.00512190210329256,0.000748148319188518,0.0188526684562731,0.00569424267788739,0.00190331867293809,0.0177814109542056,0.0171913918966374,0.00522305833877714,0.0535791338687983,0.00108873715728228,0.000139496783177423,0.00466349629576005,2.56827544790589e-06,6.00626507075294e-11,1.36007884071371e-05,5.60278145743954e-06,4.80373593392528e-12,3.76629702453335e-05,0.00701332185965445,0.00197110615122221,0.0176747708027723,0.0219059410293989,0.00451821690409257,0.0603409803655163
"257","UTA",49,0.000707289028158767,4.95871270217072e-05,0.00268418166844448,2021-08-03,5.79820825416813e-07,4.50755305505566e-10,4.61486288692283e-06,0.000538762424848652,1.35502705008935e-05,0.00182822940702763,0.00115490497691509,0.00013358077962664,0.00318137789307163,0.0037973700638302,0.000466182241615423,0.0143757714846636,0.0042770964672526,0.00134525453283529,0.0129255701434325,0.0134920973532022,0.00397614554462499,0.0468682692742047,0.000754310679716509,9.30433646159505e-05,0.00323115884129528,1.42082905495619e-06,1.90226555513473e-11,7.64501291142909e-06,3.2446990067523e-06,1.53063467023105e-12,2.24715691665975e-05,0.00507410907363417,0.00132013658919269,0.0132834202010494,0.0172553724080052,0.00332642020437683,0.0516622749461518
"258","UTA",50,0.000583990827148152,3.43355985157807e-05,0.00241731972081507,2021-08-10,4.43204687373326e-07,2.4525175238033e-10,3.69816305443523e-06,0.000439595252789154,8.86849812510044e-06,0.00153424726687894,0.000973332387060919,9.13234083503191e-05,0.00297741703030612,0.00335319240245,0.000330049386351806,0.0130734033190105,0.00381897292046521,0.00107182036468537,0.0116159396110593,0.0128912458919275,0.00339703004602151,0.0525923199803722,0.000622972757328986,6.79143847915659e-05,0.00276405570236014,1.07339488473019e-06,9.22434783045413e-12,5.98894028612425e-06,2.83564741152344e-06,7.67011394682616e-13,2.0869247127378e-05,0.00445184989550611,0.0010577393152742,0.0125712689578395,0.0167270208580795,0.0029085351433559,0.0508858232142522
"259","UTA",51,0.000531763281399394,2.37062630377046e-05,0.00243906671381926,2021-08-17,3.62658535090713e-07,1.46812554053579e-10,3.06037946834339e-06,0.00039451146742956,5.93249944406506e-06,0.00145784363973127,0.00090064247506335,6.82097001051102e-05,0.00286722201863945,0.00327982967213285,0.00026073489031579,0.0147180122852198,0.00374052797829739,0.000920466632878243,0.0119159011798013,0.0138110979509645,0.00311267256353332,0.068671189390038,0.000563578395576277,4.86976911579483e-05,0.00262056646060411,8.57584370464411e-07,4.81070359040947e-12,5.06356445516711e-06,2.58534224074621e-06,4.30014159306091e-13,1.97652889724484e-05,0.00440456072491099,0.000931866781940433,0.0135899903732955,0.0181314305689684,0.00252172137374534,0.0557252140188492
"260","UTA",52,0.000482825962639583,1.68925885458039e-05,0.00230324363437033,2021-08-24,2.92860775368874e-07,8.11035452848591e-11,2.69830311769271e-06,0.000352245837390884,4.00140098305896e-06,0.00128750789096305,0.000834633095647463,4.99379735771549e-05,0.00261687725588864,0.00326984307515768,0.000188944795751231,0.0162270975721119,0.00370625752615008,0.000788061390084694,0.0125714612020499,0.0153401880943724,0.00291397291238852,0.0866137409920192,0.000530274314880147,3.77780924825932e-05,0.002557212126046,6.58354852082449e-07,2.50428894659037e-12,3.96343878229245e-06,2.19284188069467e-06,2.11427318684016e-13,1.65976330691125e-05,0.0044204060387974,0.000815054834003082,0.0153323682098378,0.0203617956300714,0.00270278686893513,0.0722770940115011
"261","UVA",1,3.58676973331884e-05,3.0049672240835e-05,4.08160503216081e-05,2020-09-01,3.58676973331884e-05,3.0049672240835e-05,4.08160503216081e-05,3.58676973331884e-05,3.0049672240835e-05,4.08160503216081e-05,3.58676973331884e-05,3.0049672240835e-05,4.08160503216081e-05,3.58676973331884e-05,3.0049672240835e-05,4.08160503216081e-05,3.58676973331884e-05,3.0049672240835e-05,4.08160503216081e-05,3.58676973331884e-05,3.0049672240835e-05,4.08160503216081e-05,3.58676973331884e-05,3.0049672240835e-05,4.08160503216081e-05,3.58676973331884e-05,3.0049672240835e-05,4.08160503216081e-05,3.58676973331884e-05,3.0049672240835e-05,4.08160503216081e-05,3.58676973331884e-05,3.0049672240835e-05,4.08160503216081e-05,3.58676973331884e-05,3.0049672240835e-05,4.08160503216081e-05
"262","UVA",2,0.000101340614997201,6.7080828153403e-05,0.000140053558993827,2020-09-08,0.000101340614997201,6.7080828153403e-05,0.000140053558993827,0.000101340614997201,6.7080828153403e-05,0.000140053558993827,0.000101340614997201,6.7080828153403e-05,0.000140053558993827,0.000101340614997201,6.7080828153403e-05,0.000140053558993827,0.000101340614997201,6.7080828153403e-05,0.000140053558993827,0.000101340614997201,6.7080828153403e-05,0.000140053558993827,0.000101340614997201,6.7080828153403e-05,0.000140053558993827,0.000101340614997201,6.7080828153403e-05,0.000140053558993827,0.000101340614997201,6.7080828153403e-05,0.000140053558993827,0.000101340614997201,6.7080828153403e-05,0.000140053558993827,0.000101340614997201,6.7080828153403e-05,0.000140053558993827
"263","UVA",3,0.000302594564340687,0.000160618009835726,0.000481472917138247,2020-09-15,0.000302594564340687,0.000160618009835726,0.000481472917138247,0.000302594564340687,0.000160618009835726,0.000481472917138247,0.000302594564340687,0.000160618009835726,0.000481472917138247,0.000302594564340687,0.000160618009835726,0.000481472917138247,0.000302594564340687,0.000160618009835726,0.000481472917138247,0.000302594564340687,0.000160618009835726,0.000481472917138247,0.000302594564340687,0.000160618009835726,0.000481472917138247,0.000302594564340687,0.000160618009835726,0.000481472917138247,0.000302594564340687,0.000160618009835726,0.000481472917138247,0.000302594564340687,0.000160618009835726,0.000481472917138247,0.000302594564340687,0.000160618009835726,0.000481472917138247
"264","UVA",4,0.000888208938729079,0.000373459072756235,0.0016295429724266,2020-09-22,0.000888208938729079,0.000373459072756235,0.0016295429724266,0.000888208938729079,0.000373459072756235,0.0016295429724266,0.000888208938729079,0.000373459072756235,0.0016295429724266,0.000888208938729079,0.000373459072756235,0.0016295429724266,0.000888208938729079,0.000373459072756235,0.0016295429724266,0.000888208938729079,0.000373459072756235,0.0016295429724266,0.000888208938729079,0.000373459072756235,0.0016295429724266,0.000888208938729079,0.000373459072756235,0.0016295429724266,0.000888208938729079,0.000373459072756235,0.0016295429724266,0.000888208938729079,0.000373459072756235,0.0016295429724266,0.000888208938729079,0.000373459072756235,0.0016295429724266
"265","UVA",5,0.0024983262096136,0.000856332661264971,0.00502762709530453,2020-09-29,0.0024983262096136,0.000856332661264971,0.00502762709530453,0.0024983262096136,0.000856332661264971,0.00502762709530453,0.0024983262096136,0.000856332661264971,0.00502762709530453,0.0024983262096136,0.000856332661264971,0.00502762709530453,0.0024983262096136,0.000856332661264971,0.00502762709530453,0.0024983262096136,0.000856332661264971,0.00502762709530453,0.0024983262096136,0.000856332661264971,0.00502762709530453,0.0024983262096136,0.000856332661264971,0.00502762709530453,0.0024983262096136,0.000856332661264971,0.00502762709530453,0.0024983262096136,0.000856332661264971,0.00502762709530453,0.0024983262096136,0.000856332661264971,0.00502762709530453
"266","UVA",6,0.0061424000617491,0.00189431907610543,0.0124270172088446,2020-10-06,0.0061424000617491,0.00189431907610543,0.0124270172088446,0.0061424000617491,0.00189431907610543,0.0124270172088446,0.0061424000617491,0.00189431907610543,0.0124270172088446,0.0061424000617491,0.00189431907610543,0.0124270172088446,0.0061424000617491,0.00189431907610543,0.0124270172088446,0.0061424000617491,0.00189431907610543,0.0124270172088446,0.0061424000617491,0.00189431907610543,0.0124270172088446,0.0061424000617491,0.00189431907610543,0.0124270172088446,0.0061424000617491,0.00189431907610543,0.0124270172088446,0.0061424000617491,0.00189431907610543,0.0124270172088446,0.0061424000617491,0.00189431907610543,0.0124270172088446
"267","UVA",7,0.0115784715574723,0.00385452957982183,0.0202457080404373,2020-10-13,0.0115784715574723,0.00385452957982183,0.0202457080404373,0.0115784715574723,0.00385452957982183,0.0202457080404373,0.0115784715574723,0.00385452957982183,0.0202457080404373,0.0115784715574723,0.00385452957982183,0.0202457080404373,0.0115784715574723,0.00385452957982183,0.0202457080404373,0.0115784715574723,0.00385452957982183,0.0202457080404373,0.0115784715574723,0.00385452957982183,0.0202457080404373,0.0115784715574723,0.00385452957982183,0.0202457080404373,0.0115784715574723,0.00385452957982183,0.0202457080404373,0.0115784715574723,0.00385452957982183,0.0202457080404373,0.0115784715574723,0.00385452957982183,0.0202457080404373
"268","UVA",8,0.015789644581406,0.00684495289971155,0.0231440809988349,2020-10-20,0.015789644581406,0.00684495289971155,0.0231440809988349,0.015789644581406,0.00684495289971155,0.0231440809988349,0.015789644581406,0.00684495289971155,0.0231440809988349,0.015789644581406,0.00684495289971155,0.0231440809988349,0.015789644581406,0.00684495289971155,0.0231440809988349,0.015789644581406,0.00684495289971155,0.0231440809988349,0.015789644581406,0.00684495289971155,0.0231440809988349,0.015789644581406,0.00684495289971155,0.0231440809988349,0.015789644581406,0.00684495289971155,0.0231440809988349,0.015789644581406,0.00684495289971155,0.0231440809988349,0.015789644581406,0.00684495289971155,0.0231440809988349
"269","UVA",9,0.018742539973937,0.00990095442511819,0.03106269079063,2020-10-27,0.018742539973937,0.00990095442511819,0.03106269079063,0.018742539973937,0.00990095442511819,0.03106269079063,0.018742539973937,0.00990095442511819,0.03106269079063,0.018742539973937,0.00990095442511819,0.03106269079063,0.018742539973937,0.00990095442511819,0.03106269079063,0.018742539973937,0.00990095442511819,0.03106269079063,0.018742539973937,0.00990095442511819,0.03106269079063,0.018742539973937,0.00990095442511819,0.03106269079063,0.018742539973937,0.00990095442511819,0.03106269079063,0.018742539973937,0.00990095442511819,0.03106269079063,0.018742539973937,0.00990095442511819,0.03106269079063
"270","UVA",10,0.0264030385592393,0.0116712284227012,0.0581418455108983,2020-11-03,0.0264030385592393,0.0116712284227012,0.0581418455108983,0.0264030385592393,0.0116712284227012,0.0581418455108983,0.0264030385592393,0.0116712284227012,0.0581418455108983,0.0188744695277625,0.00892973028706635,0.0402073493610815,0.0264030385592393,0.0116712284227012,0.0581418455108983,0.0188744695277625,0.00892973028706635,0.0402073493610815,0.0264030385592393,0.0116712284227012,0.0581418455108983,0.0264030385592393,0.0116712284227012,0.0581418455108983,0.0188744695277625,0.00892973028706635,0.0402073493610815,0.0264030385592393,0.0116712284227012,0.0581418455108983,0.0188744695277625,0.00892973028706635,0.0402073493610815
"271","UVA",11,0.046525567958623,0.0130448603711017,0.12220764306246,2020-11-10,0.046525567958623,0.0130448603711017,0.12220764306246,0.046525567958623,0.0130448603711017,0.12220764306246,0.046525567958623,0.0130448603711017,0.12220764306246,0.0189593451801289,0.00640568034572135,0.0471575997063756,0.046525567958623,0.0130448603711017,0.12220764306246,0.0189593451801289,0.00640568034572135,0.0471575997063756,0.046525567958623,0.0130448603711017,0.12220764306246,0.046525567958623,0.0130448603711017,0.12220764306246,0.0189593451801289,0.00640568034572135,0.0471575997063756,0.046525567958623,0.0130448603711017,0.12220764306246,0.0189593451801289,0.00640568034572135,0.0471575997063756
"272","UVA",12,0.096759255758591,0.0169101651802278,0.313160571620334,2020-11-17,0.096759255758591,0.0169101651802278,0.313160571620334,0.096759255758591,0.0169101651802278,0.313160571620334,0.096759255758591,0.0169101651802278,0.313160571620334,0.0210973003014917,0.00486772051993961,0.0558325222211389,0.096759255758591,0.0169101651802278,0.313160571620334,0.0210973003014917,0.00486772051993961,0.0558325222211389,0.096759255758591,0.0169101651802278,0.313160571620334,0.096759255758591,0.0169101651802278,0.313160571620334,0.0210973003014917,0.00486772051993961,0.0558325222211389,0.096759255758591,0.0169101651802278,0.313160571620334,0.0210973003014917,0.00486772051993961,0.0558325222211389
"273","UVA",13,0.242182134861604,0.0260067148019093,0.95338014390184,2020-11-24,0.242182134861604,0.0260067148019093,0.95338014390184,0.242182134861604,0.0260067148019093,0.95338014390184,0.231253424191677,0.0260067148019093,0.820676981413855,0.0246485341054337,0.00415613159297817,0.0707012628435393,0.231253424191677,0.0260067148019093,0.820676981413855,0.0246485341054337,0.00415613159297817,0.0707012628435393,0.242182134861604,0.0260067148019093,0.95338014390184,0.231253424191677,0.0260067148019093,0.820676981413855,0.0246485341054337,0.00415613159297817,0.0707012628435393,0.231253424191677,0.0260067148019093,0.820676981413855,0.0246485341054337,0.00415613159297817,0.0707012628435393
"274","UVA",14,0.639422343429151,0.0441604942224622,2.56352400664236,2020-12-01,0.639422343429151,0.0441604942224622,2.56352400664236,0.639422343429151,0.0441604942224622,2.56352400664236,0.480830937152796,0.0441604942224622,1.2416641817113,0.0304190938210185,0.00400740147149078,0.102418919615796,0.480830937152796,0.0441604942224622,1.2416641817113,0.0304190938210185,0.00400740147149078,0.102418919615796,0.639422343429151,0.0441604942224622,2.56352400664236,0.480830937152796,0.0441604942224622,1.2416641817113,0.0304190938210185,0.00400740147149078,0.102418919615796,0.480830937152796,0.0441604942224622,1.2416641817113,0.0304190938210185,0.00400740147149078,0.102418919615796
